a	b
67342.0	708
67343.0	709
1809.0	710
67346.0	711
1812.0	712
67351.0	713
67352.0	714
1816.0	715
67356.0	716
1823.0	717
67360.0	718
1824.0	719
67362.0	720
1829.0	721
1833.0	722
67370.0	723
1835.0	724
67373.0	725
67375.0	726
1840.0	727
67377.0	728
1844.0	729
1846.0	730
67384.0	731
1849.0	732
67388.0	733
1853.0	734
1852.0	735
1856.0	736
1857.0	737
1858.0	738
67400.0	739
1865.0	740
1866.0	741
1869.0	742
67405.0	743
1877.0	744
1878.0	745
1880.0	746
67418.0	747
67424.0	748
1890.0	749
1897.0	750
1898.0	751
1899.0	752
1900.0	753
67436.0	754
1901.0	755
67443.0	756
1916.0	757
1917.0	758
67453.0	759
67455.0	760
1919.0	761
1924.0	762
67461.0	763
1925.0	764
1927.0	765
67466.0	766
1935.0	767
1936.0	768
67475.0	769
67480.0	770
67481.0	771
67485.0	772
67486.0	773
1953.0	774
67489.0	775
67490.0	776
1956.0	777
1955.0	778
67497.0	779
67498.0	780
67503.0	781
67514.0	782
67518.0	783
67523.0	784
67525.0	785
1990.0	786
1992.0	787
67531.0	788
1999.0	789
2005.0	790
67546.0	791
2010.0	792
67549.0	793
2013.0	794
2019.0	795
67556.0	796
67557.0	797
2024.0	798
67561.0	799
2027.0	800
2031.0	801
67568.0	802
67570.0	803
2035.0	804
2038.0	805
2041.0	806
2049.0	807
67590.0	808
67591.0	809
2055.0	810
67600.0	811
2069.0	812
67606.0	813
67608.0	814
2073.0	815
2077.0	816
67619.0	817
2086.0	818
67624.0	819
2089.0	820
67625.0	821
2091.0	822
67629.0	823
67632.0	824
2097.0	825
67634.0	826
2099.0	827
2100.0	828
2101.0	829
67639.0	830
2108.0	831
2109.0	832
2112.0	833
2114.0	834
2115.0	835
2116.0	836
2119.0	837
67656.0	838
67660.0	839
67662.0	840
67664.0	841
67666.0	842
2133.0	843
67673.0	844
67677.0	845
2144.0	846
67683.0	847
2150.0	848
67686.0	849
2151.0	850
2155.0	851
67692.0	852
67697.0	853
67698.0	854
2164.0	855
67700.0	856
2166.0	857
2165.0	858
2171.0	859
2172.0	860
67711.0	861
67712.0	862
2177.0	863
2179.0	864
67716.0	865
67717.0	866
2181.0	867
67725.0	868
2192.0	869
67732.0	870
2204.0	871
67745.0	872
2211.0	873
67749.0	874
67753.0	875
2218.0	876
2217.0	877
67756.0	878
67757.0	879
2222.0	880
2223.0	881
67760.0	882
2224.0	883
2225.0	884
67758.0	885
67762.0	886
2231.0	887
67769.0	888
2234.0	889
2238.0	890
2239.0	891
2244.0	892
67781.0	893
67789.0	894
67791.0	895
2256.0	896
67793.0	897
67797.0	898
2261.0	899
2268.0	900
67805.0	901
2273.0	902
2275.0	903
2276.0	904
67823.0	905
2289.0	906
67825.0	907
67828.0	908
2293.0	909
67830.0	910
67831.0	911
2298.0	912
2299.0	913
67839.0	914
2306.0	915
67848.0	916
2315.0	917
2319.0	918
67859.0	919
67861.0	920
2326.0	921
67867.0	922
2334.0	923
67872.0	924
2346.0	925
2348.0	926
67885.0	927
67886.0	928
2351.0	929
2353.0	930
67889.0	931
2355.0	932
2357.0	933
67895.0	934
2359.0	935
67897.0	936
67903.0	937
2367.0	938
2370.0	939
2374.0	940
2380.0	941
67916.0	942
67920.0	943
2390.0	944
67928.0	945
67931.0	946
2396.0	947
2401.0	948
2402.0	949
2404.0	950
2405.0	951
2406.0	952
67949.0	953
2416.0	954
67953.0	955
2417.0	956
67956.0	957
67958.0	958
67960.0	959
2425.0	960
67961.0	961
67963.0	962
67969.0	963
67970.0	964
67974.0	965
67976.0	966
2442.0	967
2443.0	968
67979.0	969
67981.0	970
2445.0	971
67987.0	972
2458.0	973
67997.0	974
2463.0	975
2465.0	976
68003.0	977
2467.0	978
2470.0	979
68009.0	980
68012.0	981
68013.0	982
2482.0	983
68018.0	984
2486.0	985
2487.0	986
2490.0	987
68029.0	988
68030.0	989
68031.0	990
2494.0	991
68039.0	992
2505.0	993
2507.0	994
68045.0	995
2511.0	996
2512.0	997
2515.0	998
68052.0	999
68054.0	1000
2520.0	1001
2521.0	1002
68056.0	1003
2523.0	1004
68059.0	1005
68061.0	1006
2526.0	1007
68063.0	1008
2539.0	1009
68076.0	1010
2545.0	1011
2550.0	1012
2551.0	1013
2554.0	1014
68096.0	1015
2560.0	1016
68098.0	1017
68099.0	1018
2562.0	1019
2565.0	1020
2566.0	1021
68104.0	1022
68105.0	1023
2570.0	1024
68112.0	1025
2576.0	1026
68117.0	1027
68119.0	1028
68122.0	1029
68128.0	1030
2593.0	1031
68131.0	1032
2597.0	1033
68142.0	1034
68143.0	1035
68146.0	1036
68149.0	1037
2618.0	1038
2619.0	1039
68156.0	1040
68160.0	1041
68164.0	1042
2629.0	1043
2628.0	1044
2639.0	1045
2641.0	1046
2642.0	1047
68177.0	1048
2644.0	1049
2645.0	1050
2646.0	1051
2647.0	1052
68183.0	1053
68185.0	1054
68186.0	1055
68190.0	1056
68191.0	1057
68194.0	1058
2659.0	1059
68196.0	1060
2663.0	1061
2664.0	1062
68202.0	1063
68203.0	1064
68217.0	1065
68219.0	1066
68220.0	1067
2685.0	1068
68222.0	1069
2688.0	1070
68226.0	1071
68230.0	1072
2695.0	1073
68231.0	1074
68233.0	1075
2698.0	1076
2699.0	1077
2696.0	1078
68238.0	1079
68245.0	1080
68246.0	1081
2710.0	1082
2715.0	1083
2718.0	1084
2722.0	1085
2728.0	1086
2729.0	1087
2731.0	1088
68269.0	1089
2735.0	1090
2736.0	1091
2737.0	1092
68272.0	1093
2740.0	1094
68277.0	1095
2743.0	1096
2747.0	1097
68283.0	1098
68289.0	1099
68291.0	1100
68299.0	1101
68300.0	1102
68302.0	1103
68306.0	1104
2771.0	1105
2774.0	1106
2775.0	1107
68316.0	1108
68317.0	1109
68318.0	1110
2786.0	1111
2787.0	1112
2791.0	1113
2794.0	1114
2797.0	1115
68335.0	1116
2803.0	1117
68341.0	1118
68344.0	1119
2808.0	1120
68345.0	1121
2816.0	1122
2818.0	1123
68358.0	1124
68363.0	1125
2833.0	1126
68374.0	1127
2841.0	1128
2844.0	1129
2847.0	1130
2848.0	1131
68387.0	1132
2852.0	1133
2853.0	1134
2854.0	1135
68391.0	1136
68392.0	1137
2856.0	1138
2858.0	1139
2860.0	1140
68397.0	1141
68404.0	1142
68409.0	1143
68413.0	1144
68415.0	1145
2880.0	1146
68419.0	1147
2883.0	1148
2885.0	1149
68421.0	1150
2887.0	1151
68427.0	1152
68429.0	1153
2895.0	1154
2898.0	1155
68435.0	1156
2902.0	1157
68439.0	1158
2904.0	1159
68441.0	1160
68442.0	1161
2908.0	1162
2909.0	1163
2910.0	1164
68449.0	1165
68462.0	1166
2931.0	1167
2932.0	1168
2933.0	1169
2942.0	1170
68479.0	1171
68480.0	1172
68483.0	1173
68485.0	1174
68490.0	1175
68492.0	1176
2957.0	1177
2956.0	1178
68493.0	1179
2963.0	1180
2968.0	1181
68505.0	1182
2970.0	1183
68506.0	1184
68508.0	1185
2974.0	1186
68511.0	1187
68513.0	1188
68514.0	1189
2977.0	1190
2979.0	1191
68517.0	1192
68520.0	1193
2986.0	1194
68522.0	1195
68531.0	1196
2997.0	1197
2998.0	1198
2999.0	1199
3000.0	1200
3001.0	1201
68538.0	1202
3003.0	1203
68541.0	1204
3008.0	1205
68545.0	1206
3016.0	1207
3018.0	1208
68555.0	1209
3020.0	1210
68556.0	1211
3025.0	1212
3026.0	1213
3027.0	1214
68565.0	1215
3033.0	1216
3039.0	1217
68575.0	1218
68578.0	1219
68580.0	1220
3046.0	1221
3048.0	1222
68585.0	1223
68588.0	1224
68592.0	1225
3061.0	1226
3063.0	1227
3065.0	1228
68602.0	1229
68604.0	1230
3068.0	1231
3071.0	1232
68610.0	1233
3079.0	1234
3081.0	1235
68618.0	1236
68617.0	1237
3085.0	1238
68624.0	1239
68625.0	1240
3095.0	1241
68632.0	1242
3100.0	1243
3101.0	1244
3102.0	1245
68639.0	1246
68636.0	1247
3104.0	1248
68647.0	1249
68648.0	1250
68649.0	1251
68650.0	1252
68651.0	1253
3114.0	1254
3113.0	1255
3115.0	1256
3121.0	1257
68660.0	1258
68663.0	1259
3137.0	1260
68675.0	1261
3141.0	1262
68679.0	1263
3144.0	1264
68682.0	1265
3148.0	1266
68684.0	1267
3150.0	1268
68688.0	1269
68693.0	1270
68696.0	1271
3163.0	1272
3164.0	1273
68702.0	1274
68703.0	1275
68705.0	1276
3173.0	1277
68710.0	1278
68711.0	1279
3174.0	1280
3179.0	1281
3180.0	1282
68715.0	1283
68719.0	1284
3185.0	1285
3187.0	1286
3191.0	1287
68728.0	1288
3194.0	1289
68732.0	1290
3197.0	1291
3198.0	1292
68736.0	1293
68737.0	1294
3207.0	1295
68744.0	1296
68747.0	1297
3212.0	1298
68748.0	1299
3213.0	1300
68749.0	1301
3216.0	1302
3214.0	1303
68760.0	1304
3225.0	1305
68762.0	1306
68763.0	1307
68764.0	1308
3229.0	1309
3234.0	1310
68772.0	1311
3236.0	1312
68775.0	1313
68777.0	1314
3249.0	1315
3263.0	1316
3269.0	1317
68805.0	1318
3273.0	1319
3278.0	1320
68814.0	1321
68816.0	1322
3281.0	1323
3282.0	1324
68818.0	1325
3287.0	1326
3291.0	1327
68830.0	1328
68831.0	1329
3296.0	1330
3297.0	1331
68833.0	1332
68836.0	1333
68838.0	1334
3302.0	1335
3306.0	1336
3309.0	1337
68850.0	1338
3315.0	1339
68858.0	1340
68859.0	1341
68863.0	1342
68864.0	1343
68865.0	1344
3332.0	1345
3334.0	1346
68872.0	1347
3339.0	1348
68880.0	1349
3345.0	1350
68881.0	1351
68884.0	1352
3352.0	1353
3359.0	1354
68896.0	1355
3362.0	1356
68899.0	1357
3368.0	1358
3369.0	1359
3370.0	1360
3371.0	1361
68907.0	1362
68910.0	1363
68911.0	1364
3378.0	1365
3381.0	1366
3384.0	1367
3385.0	1368
68925.0	1369
3393.0	1370
68936.0	1371
68938.0	1372
68940.0	1373
68941.0	1374
3406.0	1375
3407.0	1376
3408.0	1377
68944.0	1378
68947.0	1379
68950.0	1380
68951.0	1381
68952.0	1382
68957.0	1383
3422.0	1384
68959.0	1385
3425.0	1386
3426.0	1387
68964.0	1388
3430.0	1389
3433.0	1390
3435.0	1391
68972.0	1392
3437.0	1393
68976.0	1394
3441.0	1395
3440.0	1396
3451.0	1397
68989.0	1398
68990.0	1399
3453.0	1400
3456.0	1401
68993.0	1402
3459.0	1403
68998.0	1404
68999.0	1405
3464.0	1406
3465.0	1407
3479.0	1408
3482.0	1409
3484.0	1410
3487.0	1411
69024.0	1412
69025.0	1413
3490.0	1414
69023.0	1415
69028.0	1416
69029.0	1417
69031.0	1418
3498.0	1419
3502.0	1420
69054.0	1421
3518.0	1422
69056.0	1423
3523.0	1424
69059.0	1425
69061.0	1426
3527.0	1427
3528.0	1428
69063.0	1429
3530.0	1430
3534.0	1431
69071.0	1432
3538.0	1433
69077.0	1434
3542.0	1435
3545.0	1436
3546.0	1437
69083.0	1438
69081.0	1439
69085.0	1440
69086.0	1441
3565.0	1442
69103.0	1443
3567.0	1444
69104.0	1445
69106.0	1446
3572.0	1447
69110.0	1448
3576.0	1449
69114.0	1450
69116.0	1451
3583.0	1452
69121.0	1453
3590.0	1454
69127.0	1455
3591.0	1456
3593.0	1457
69130.0	1458
3594.0	1459
3596.0	1460
69134.0	1461
3599.0	1462
3602.0	1463
3604.0	1464
3606.0	1465
69143.0	1466
69144.0	1467
69145.0	1468
3611.0	1469
3613.0	1470
69150.0	1471
3622.0	1472
69158.0	1473
69160.0	1474
3626.0	1475
3627.0	1476
69163.0	1477
69167.0	1478
69170.0	1479
69172.0	1480
3638.0	1481
3639.0	1482
69175.0	1483
69176.0	1484
3641.0	1485
3643.0	1486
3657.0	1487
3660.0	1488
69198.0	1489
69201.0	1490
3666.0	1491
69203.0	1492
3669.0	1493
69207.0	1494
3671.0	1495
3673.0	1496
69210.0	1497
69211.0	1498
69212.0	1499
3675.0	1500
3683.0	1501
3686.0	1502
69227.0	1503
69228.0	1504
3694.0	1505
3695.0	1506
69230.0	1507
3698.0	1508
69238.0	1509
3705.0	1510
69244.0	1511
3708.0	1512
3713.0	1513
3718.0	1514
69254.0	1515
3719.0	1516
69258.0	1517
69262.0	1518
69267.0	1519
69269.0	1520
3734.0	1521
69273.0	1522
3738.0	1523
69275.0	1524
3740.0	1525
3741.0	1526
69277.0	1527
69282.0	1528
3746.0	1529
69283.0	1530
69288.0	1531
3754.0	1532
3755.0	1533
3758.0	1534
3759.0	1535
69296.0	1536
69294.0	1537
3762.0	1538
69299.0	1539
69300.0	1540
69303.0	1541
3767.0	1542
3769.0	1543
69308.0	1544
69310.0	1545
3777.0	1546
69313.0	1547
3780.0	1548
69317.0	1549
69321.0	1550
3788.0	1551
3791.0	1552
3796.0	1553
3797.0	1554
3800.0	1555
69336.0	1556
69342.0	1557
3810.0	1558
3811.0	1559
3814.0	1560
3816.0	1561
69352.0	1562
69357.0	1563
69359.0	1564
3824.0	1565
69360.0	1566
3826.0	1567
69363.0	1568
3829.0	1569
69368.0	1570
3833.0	1571
3834.0	1572
69369.0	1573
3843.0	1574
69384.0	1575
69385.0	1576
3852.0	1577
69388.0	1578
3854.0	1579
69393.0	1580
3858.0	1581
3857.0	1582
3860.0	1583
69401.0	1584
3868.0	1585
69405.0	1586
69404.0	1587
69407.0	1588
69409.0	1589
3874.0	1590
3877.0	1591
3878.0	1592
3885.0	1593
3886.0	1594
69423.0	1595
69429.0	1596
69430.0	1597
69431.0	1598
3894.0	1599
3897.0	1600
3906.0	1601
69444.0	1602
3910.0	1603
3915.0	1604
69453.0	1605
3920.0	1606
69458.0	1607
3924.0	1608
3927.0	1609
69466.0	1610
69467.0	1611
3930.0	1612
69470.0	1613
3936.0	1614
69473.0	1615
69474.0	1616
3938.0	1617
3941.0	1618
69479.0	1619
3943.0	1620
3949.0	1621
69486.0	1622
69487.0	1623
69485.0	1624
3953.0	1625
3955.0	1626
69492.0	1627
69495.0	1628
3961.0	1629
69498.0	1630
3963.0	1631
69500.0	1632
3965.0	1633
3962.0	1634
3974.0	1635
69514.0	1636
3981.0	1637
69519.0	1638
3984.0	1639
69521.0	1640
69523.0	1641
69525.0	1642
69527.0	1643
69528.0	1644
3992.0	1645
69531.0	1646
4005.0	1647
69541.0	1648
69545.0	1649
69546.0	1650
4011.0	1651
69548.0	1652
4017.0	1653
4022.0	1654
69562.0	1655
69568.0	1656
69569.0	1657
4034.0	1658
69573.0	1659
4039.0	1660
4042.0	1661
4047.0	1662
4048.0	1663
4050.0	1664
4055.0	1665
69594.0	1666
69597.0	1667
4064.0	1668
69600.0	1669
69605.0	1670
69607.0	1671
4076.0	1672
69615.0	1673
69619.0	1674
69627.0	1675
4092.0	1676
69628.0	1677
4093.0	1678
69630.0	1679
69631.0	1680
4096.0	1681
4098.0	1682
4099.0	1683
69640.0	1684
69642.0	1685
4109.0	1686
69645.0	1687
4111.0	1688
69650.0	1689
69656.0	1690
4122.0	1691
69659.0	1692
4125.0	1693
4128.0	1694
69667.0	1695
4131.0	1696
4133.0	1697
4139.0	1698
69678.0	1699
69686.0	1700
4150.0	1701
69689.0	1702
69691.0	1703
69692.0	1704
69693.0	1705
4158.0	1706
4159.0	1707
4160.0	1708
69696.0	1709
69700.0	1710
69701.0	1711
4171.0	1712
4172.0	1713
4176.0	1714
4180.0	1715
4183.0	1716
4185.0	1717
4189.0	1718
69730.0	1719
4196.0	1720
69740.0	1721
4205.0	1722
69742.0	1723
69746.0	1724
4212.0	1725
69750.0	1726
4217.0	1727
4218.0	1728
4221.0	1729
69759.0	1730
4224.0	1731
4225.0	1732
69766.0	1733
69767.0	1734
4232.0	1735
4230.0	1736
69770.0	1737
69773.0	1738
4237.0	1739
69776.0	1740
69779.0	1741
4245.0	1742
4253.0	1743
69791.0	1744
69792.0	1745
4262.0	1746
69800.0	1747
69801.0	1748
4268.0	1749
4272.0	1750
4273.0	1751
4275.0	1752
4276.0	1753
4278.0	1754
4280.0	1755
69816.0	1756
4281.0	1757
4285.0	1758
69823.0	1759
4293.0	1760
69832.0	1761
69836.0	1762
4300.0	1763
69842.0	1764
4308.0	1765
69849.0	1766
4314.0	1767
69851.0	1768
4317.0	1769
69855.0	1770
4325.0	1771
69863.0	1772
4336.0	1773
4337.0	1774
69874.0	1775
69875.0	1776
4340.0	1777
69879.0	1778
4359.0	1779
4362.0	1780
69899.0	1781
4363.0	1782
69900.0	1783
69903.0	1784
69907.0	1785
69912.0	1786
4380.0	1787
69919.0	1788
69922.0	1789
4386.0	1790
69925.0	1791
4389.0	1792
4390.0	1793
69928.0	1794
4394.0	1795
4396.0	1796
69934.0	1797
4401.0	1798
4403.0	1799
4408.0	1800
4412.0	1801
69948.0	1802
4415.0	1803
4419.0	1804
69956.0	1805
4427.0	1806
69970.0	1807
69972.0	1808
69974.0	1809
4443.0	1810
4444.0	1811
4445.0	1812
69981.0	1813
4448.0	1814
4452.0	1815
4454.0	1816
4455.0	1817
69992.0	1818
4460.0	1819
70002.0	1820
70008.0	1821
70009.0	1822
4474.0	1823
70010.0	1824
4473.0	1825
70013.0	1826
4478.0	1827
70018.0	1828
4482.0	1829
70023.0	1830
70024.0	1831
4489.0	1832
4490.0	1833
70033.0	1834
4497.0	1835
70038.0	1836
4502.0	1837
70040.0	1838
70041.0	1839
4506.0	1840
4508.0	1841
70046.0	1842
70047.0	1843
70048.0	1844
4511.0	1845
4516.0	1846
4521.0	1847
70058.0	1848
70060.0	1849
4526.0	1850
70065.0	1851
4532.0	1852
4536.0	1853
70074.0	1854
70076.0	1855
70077.0	1856
4544.0	1857
4546.0	1858
70083.0	1859
70085.0	1860
70087.0	1861
70093.0	1862
4562.0	1863
70099.0	1864
70100.0	1865
70101.0	1866
70102.0	1867
4566.0	1868
4568.0	1869
70108.0	1870
70109.0	1871
4574.0	1872
4576.0	1873
70115.0	1874
70122.0	1875
4589.0	1876
4593.0	1877
4595.0	1878
4596.0	1879
70132.0	1880
4598.0	1881
70138.0	1882
4602.0	1883
70141.0	1884
4607.0	1885
4609.0	1886
70149.0	1887
70156.0	1888
70161.0	1889
70162.0	1890
70172.0	1891
4637.0	1892
4643.0	1893
70188.0	1894
70191.0	1895
4656.0	1896
4659.0	1897
